,LOAN_ID,PORTFOLIO,DEBT_RATIO,PROFIT_MARGIN,TOTAL_ASSETS,QUICK_RATIO,CURRENT_RATIO,RETURN_ON_EQUITY,PD_RISK_RATING
7180,ZZZ0007180,CRE Construction,0.623007661,0.464234532,1033899.545,0.498406129,0.692580925,95.35957052,1
7181,ZZZ0007181,CRE Permanent,0.388747888,0.841798846,940317.3295,0.310998311,0.427670857,93.01548,2
7182,ZZZ0007182,CRE Permanent,0.257714759,0.650839722,817966.704,0.206171807,0.648452364,105.7824624,5
7183,ZZZ0007183,C&I,0.249586825,0.043626554,1178800.698,0.19966946,0.571787464,71.10923454,1
7184,ZZZ0007184,CRE Construction,0.174859078,0.512481178,986769.469,0.139887263,0.598377082,105.0620858,2
7185,ZZZ0007185,CRE Permanent,0.416213501,0.764807091,805699.1914,0.332970801,0.252322793,104.4737882,6
7186,ZZZ0007186,C&I,0.228276673,0.802432221,NA,0.182621339,0.565183826,108.1972121,1
7187,ZZZ0007187,C&I,0.80058292,0.831974249,1203986.89,0.640466336,0.288152147,111.7760949,2
7188,ZZZ0007188,C&I,0.581986333,0.603782139,996816.575,0.465589066,0.315123478,107.2809329,1
7189,ZZZ0007189,CRE Construction,0.065669891,0.509811062,973894.5816,0.052535913,0.526032874,90.18882056,2
7190,ZZZ0007190,C&I,NA,0.919858412,910661.7821,0.146455158,0.560335442,109.1189416,1
7191,ZZZ0007191,CRE Construction,0.179665354,0.494947823,1211443.574,0.143732283,0.515323727,99.4514958,2
7192,ZZZ0007192,CRE Permanent,0.266603295,0.158660424,795071.653,0.213282636,0.293466263,100.3857039,8
7193,ZZZ0007193,CRE Construction,0.224964769,0.693503445,768846.5865,0.179971815,0.447481764,100.8128786,6
7194,ZZZ0007194,C&I,0.314675809,0.762091864,980351.6555,0.251740647,0.66147176,85.78743277,1
7195,ZZZ0007195,C&I,0.078720405,0.006303541,1010951.843,0.062976324,0.038749461,99.92679759,4
7196,ZZZ0007196,C&I,0.88778573,0.641969331,1113214.387,0.710228584,0.331881169,108.2559105,1
7197,ZZZ0007197,C&I,0.23997174,0.964343079,849005.6347,0.191977392,0.251093562,116.2389024,3
7198,ZZZ0007198,C&I,0.117012759,0.813596576,935376.2844,0.093610208,0.695934169,105.1136099,2
7199,ZZZ0007199,C&I,0.995853581,0.528069793,1073948.666,0.796682865,0.521735352,109.0580939,1
7200,ZZZ0007200,C&I,0.54035128,0.069621684,NA,0.432281024,0.147004795,95.85076409,1
7201,ZZZ0007201,CRE Construction,0.105931984,0.566986341,1015025.548,0.084745587,0.904019953,103.3266839,2
7202,ZZZ0007202,CRE Permanent,0.043881621,0.869007864,1169114.642,0.035105297,0.936886309,98.72847955,1
7203,ZZZ0007203,CRE Construction,0.069912165,0.132666916,925085.9022,0.055929732,0.245330411,89.68414555,3
7204,ZZZ0007204,CRE Construction,0.862542372,0.426903502,923202.502,0.690033897,0.971143142,95.05039764,3
7205,ZZZ0007205,CRE Permanent,0.12826624,0.730660879,860290.6373,0.102612992,0.037707772,119.9229389,4
7206,ZZZ0007206,CRE Construction,NA,0.171474496,1071269.483,0.14103354,0.104718828,77.3161075,2
7207,ZZZ0007207,CRE Permanent,0.310359712,0.913429016,NA,0.248287769,0.497012998,86.64317726,3
7208,ZZZ0007208,CRE Construction,0.465515458,0.967374741,710049.7471,0.372412366,0.903542916,94.01437441,7
7209,ZZZ0007209,CRE Construction,0.080471124,0.709581846,892127.9844,0.064376899,0.071363821,104.6949047,4
7210,ZZZ0007210,CRE Permanent,0.035679346,0.773928095,1000242.994,0.028543477,0.631907786,112.192908,1
7211,ZZZ0007211,CRE Construction,0.800180872,0.296611737,882653.085,0.640144698,0.139141658,90.64085804,6
7212,ZZZ0007212,CRE Permanent,0.445700616,0.015794206,953261.2413,0.356560493,0.445271928,98.21010477,5
7213,ZZZ0007213,C&I,0.432335062,0.240537196,956120.5975,0.345868049,0.527263671,93.49532179,5
7214,ZZZ0007214,CRE Permanent,0.043956715,0.601594263,1203082.415,0.035165372,0.829626993,81.91127892,2
7215,ZZZ0007215,CRE Permanent,0.062818037,0.27657605,NA,0.05025443,0.843379923,107.8184425,2
7216,ZZZ0007216,CRE Permanent,0.813808063,0.247963953,986293.9941,0.65104645,0.77680505,91.83791765,5
7217,ZZZ0007217,CRE Construction,0.239587366,0.08462129,1007701.796,0.191669893,0.757157837,101.7271984,4
7218,ZZZ0007218,CRE Construction,0.431162525,0.840640762,1063420.569,0.34493002,0.958824122,84.17358155,2
7219,ZZZ0007219,CRE Construction,0.400235281,0.015142598,858385.9003,0.320188225,0.395704335,85.02720515,8
7220,ZZZ0007220,CRE Permanent,0.856176841,0.541400394,1041531.986,0.684941472,0.560814587,98.13084849,2
7221,ZZZ0007221,CRE Construction,0.536421482,0.411699772,989746.5206,0.429137186,0.209976877,116.4781351,4
7222,ZZZ0007222,CRE Permanent,0.809044154,0.484961494,1019184.619,0.647235323,0.490289608,107.3028584,5
7223,ZZZ0007223,CRE Construction,0.850831858,0.527439385,1042839.676,0.680665487,0.57359461,101.9300146,2
7224,ZZZ0007224,CRE Construction,0.520610109,0.164384669,889809.9398,0.416488087,0.871507017,91.44134669,6
7225,ZZZ0007225,CRE Construction,0.419306266,0.442719526,891635.1115,0.335445013,0.860385353,99.10970549,4
7226,ZZZ0007226,CRE Permanent,0.467618766,0.560479777,916743.2655,0.374095013,0.069195972,102.7913241,3
7227,ZZZ0007227,C&I,0.054708099,0.956164039,1082279.957,0.043766479,0.55777352,103.4584952,2
7228,ZZZ0007228,C&I,NA,0.846507351,1013854.771,0.637579054,0.288937777,110.2995853,1
7229,ZZZ0007229,CRE Construction,0.668764086,0.633537856,1077688.451,0.535011269,0.112332487,99.87167414,2
7230,ZZZ0007230,CRE Construction,0.371621346,0.492308457,861527.2907,0.297297077,0.387672479,99.12770694,3
7231,ZZZ0007231,CRE Construction,0.294658963,0.256316137,NA,0.23572717,0.257720522,106.5189425,1
7232,ZZZ0007232,CRE Permanent,NA,0.038827428,997615.4456,0.014213224,0.063419438,93.38287967,4
7233,ZZZ0007233,CRE Construction,0.133840204,0.121267867,887703.0685,0.107072163,0.72636989,105.2718216,6
7234,ZZZ0007234,C&I,0.25178217,0.75980029,917154.2264,0.201425736,0.639152095,103.4310069,3
7235,ZZZ0007235,C&I,0.87214416,0.286116598,NA,0.697715328,0.527634614,95.43491541,3
7236,ZZZ0007236,C&I,0.82590397,0.482329249,952653.5928,0.660723176,0.343328434,110.7014066,5
7237,ZZZ0007237,CRE Permanent,0.150441026,0.621000452,NA,0.12035282,0.126210836,109.3535289,4
7238,ZZZ0007238,CRE Permanent,0.303535788,0.421522361,978145.1718,0.242828631,0.520690022,107.1836154,5
7239,ZZZ0007239,CRE Permanent,0.879113455,0.907526309,1003042.148,0.703290764,0.84300711,112.2352074,1
7240,ZZZ0007240,CRE Permanent,0.140371642,0.797592168,824317.7756,0.112297313,0.694624589,105.9398307,4
7241,ZZZ0007241,CRE Permanent,0.438301059,0.742772494,1186488.368,0.350640847,0.783017599,106.5448966,2
7242,ZZZ0007242,CRE Permanent,NA,0.674671402,1189971.167,0.259447405,0.494624302,85.96506789,1
7243,ZZZ0007243,C&I,NA,0.794301063,858840.2505,0.662961518,0.239207716,94.65955721,6
7244,ZZZ0007244,CRE Permanent,NA,0.061390381,NA,0.404208471,0.648535081,103.6367195,5
7245,ZZZ0007245,CRE Permanent,0.767496062,0.342522002,1048600.858,0.61399685,0.987233391,97.36630255,1
7246,ZZZ0007246,C&I,0.424511168,0.588781012,894510.4686,0.339608935,0.19341433,109.8552474,5
7247,ZZZ0007247,CRE Permanent,0.420499679,0.60089622,1070985.189,0.336399743,0.231096598,109.1611242,2
7248,ZZZ0007248,C&I,0.174353003,0.941758243,956138.4005,0.139482402,0.531687336,78.31933093,2
7249,ZZZ0007249,CRE Construction,0.977325408,0.935814885,933418.4987,0.781860326,0.013450696,110.3889573,4
7250,ZZZ0007250,C&I,0.91269668,0.542620046,1243315.404,0.730157344,0.006639243,82.68391648,1
7251,ZZZ0007251,CRE Construction,0.717159178,0.409372223,1157870.59,0.573727342,0.865413253,96.58236551,1
7252,ZZZ0007252,C&I,0.593736774,0.128389559,1004294.732,0.474989419,0.028661035,110.456877,5
7253,ZZZ0007253,C&I,0.253049071,0.927414994,934538.3362,0.202439257,0.929375307,87.00931517,2
7254,ZZZ0007254,CRE Construction,NA,0.696298691,1097229.597,0.443924961,0.90487842,113.7963078,2
7255,ZZZ0007255,C&I,0.415861339,0.840011989,1113063.13,0.332689071,0.333960624,103.7498402,1
7256,ZZZ0007256,CRE Permanent,0.396067371,0.687382007,919065.2765,0.316853897,0.086422774,97.61899778,3
7257,ZZZ0007257,C&I,0.424698123,0.508144323,NA,0.339758498,0.955222656,109.52532,1
7258,ZZZ0007258,C&I,0.223729846,0.428297236,1070990.682,0.178983876,0.553400442,113.7575674,1
7259,ZZZ0007259,CRE Construction,0.908599908,0.346727112,948250.648,0.726879927,0.994774626,105.0929046,4
7260,ZZZ0007260,CRE Construction,0.776638416,0.526315997,NA,0.621310733,0.547337539,116.7237501,2
7261,ZZZ0007261,CRE Construction,0.902332207,0.076392861,1044683.738,0.721865765,0.884683736,94.69554269,3
7262,ZZZ0007262,CRE Permanent,0.58490886,0.387328345,NA,0.467927088,0.431790669,108.2299087,5
7263,ZZZ0007263,C&I,0.936855203,0.069451157,1064364.526,0.749484163,0.821463399,90.18691334,3
7264,ZZZ0007264,C&I,0.240878425,0.85583135,885613.346,0.19270274,0.834934466,96.00119818,4
7265,ZZZ0007265,C&I,0.973283634,0.436304678,916909.429,0.778626907,0.945937672,117.4051259,8
7266,ZZZ0007266,CRE Permanent,0.310341075,0.155218385,NA,0.24827286,0.822547175,100.7796252,5
7267,ZZZ0007267,CRE Permanent,0.623925776,0.184793404,860489.5824,0.499140621,0.069282629,106.7031146,7
7268,ZZZ0007268,CRE Construction,0.925837785,0.030925525,1183826.852,0.740670228,0.964891515,96.88168299,2
7269,ZZZ0007269,C&I,NA,0.049453581,1087091.459,0.427613615,0.810393173,96.69135545,1
7270,ZZZ0007270,CRE Permanent,0.19701992,0.611697008,NA,0.157615936,0.324184146,93.20556531,2
7271,ZZZ0007271,CRE Permanent,NA,0.145674495,879540.7569,0.682555717,0.740436786,93.52089713,5
7272,ZZZ0007272,CRE Permanent,0.885245926,0.9113939,988684.3619,0.708196741,0.084500069,79.79457433,1
7273,ZZZ0007273,CRE Permanent,0.738659499,0.172056725,943666.4381,0.590927599,0.460948345,121.5414344,5
7274,ZZZ0007274,CRE Permanent,0.269979905,0.296495408,1010923.619,0.215983924,0.45380654,94.88950696,2
7275,ZZZ0007275,CRE Permanent,0.746340125,0.67586366,NA,0.5970721,0.589663169,104.6607398,4
7276,ZZZ0007276,CRE Construction,0.154314863,0.440217501,685649.2078,0.123451891,0.268120779,84.77677302,7
7277,ZZZ0007277,C&I,0.443990109,0.665672049,992676.5385,0.355192087,0.002784257,86.21981342,1
7278,ZZZ0007278,C&I,0.511894088,0.251741425,1122507.749,0.40951527,0.228716668,104.6552607,1
7279,ZZZ0007279,CRE Permanent,0.905025226,0.901460744,1160183.349,0.724020181,0.696376626,99.86144691,1
7280,ZZZ0007280,CRE Construction,0.520617531,0.010159699,878441.7216,0.416494025,0.055738068,93.15794542,5
7281,ZZZ0007281,C&I,0.724671153,0.690901378,920930.4948,0.579736922,0.156865069,91.59613474,5
7282,ZZZ0007282,C&I,0.295986324,0.831469303,1076506.892,0.236789059,0.533320447,105.4279899,1
7283,ZZZ0007283,CRE Construction,0.853898993,0.809644997,1112518.496,0.683119195,0.865104728,86.42287232,2
7284,ZZZ0007284,CRE Permanent,0.753464735,0.151704197,773274.5396,0.602771788,0.864935981,117.7560559,7
7285,ZZZ0007285,CRE Construction,0.45428109,0.251328588,923801.6205,0.363424872,0.492233061,91.70947594,4
7286,ZZZ0007286,CRE Permanent,0.25971245,0.566360348,1003516.583,0.20776996,0.309686065,98.28121581,1
7287,ZZZ0007287,C&I,0.499175515,0.496837584,1000838.423,0.399340412,0.278919124,102.3566455,1
7288,ZZZ0007288,C&I,0.347777572,0.647727062,1090645.032,0.278222057,0.477974221,95.94838354,1
7289,ZZZ0007289,C&I,0.183162076,0.805122146,1091472.449,0.146529661,0.293659353,98.64342505,1
7290,ZZZ0007290,C&I,0.341875934,0.927462453,1080773.067,0.273500747,0.953272921,94.64891398,2
7291,ZZZ0007291,C&I,0.805523203,0.690260031,914935.294,0.644418563,0.378533437,113.8455826,4
7292,ZZZ0007292,C&I,0.331009598,0.225325186,1026741.134,0.264807678,0.224661488,105.6005096,1
7293,ZZZ0007293,C&I,0.102357768,0.91998387,1056200.871,0.081886214,0.314953825,104.8219959,1
7294,ZZZ0007294,CRE Permanent,0.265557137,0.834131266,967400.6146,0.212445709,0.780982042,105.6316494,2
7295,ZZZ0007295,CRE Permanent,NA,0.12291917,976013.5831,0.070343322,0.919727405,80.09786182,3
7296,ZZZ0007296,CRE Permanent,0.691843792,0.711073666,1151320.768,0.553475034,0.184001096,116.0000124,2
7297,ZZZ0007297,C&I,0.898211234,0.051262636,NA,0.718568987,0.8326807,111.8101495,5
7298,ZZZ0007298,CRE Permanent,0.300200137,0.476245334,967721.8262,0.240160109,0.405529055,89.00316612,5
7299,ZZZ0007299,CRE Permanent,0.003336345,0.819825571,NA,0.002669076,0.852314785,110.336923,1
7300,ZZZ0007300,CRE Construction,0.634591919,0.741125426,1095364.099,0.507673535,0.189609068,109.7860993,1
7301,ZZZ0007301,C&I,0.727224453,0.563064307,1089815.568,0.581779562,0.72596456,105.3425667,1
7302,ZZZ0007302,CRE Permanent,0.205214142,0.782723943,830087.4785,0.164171314,0.325891951,101.4060865,3
7303,ZZZ0007303,CRE Permanent,0.115050776,0.813541458,1208653.161,0.092040621,0.936904635,94.85756508,1
7304,ZZZ0007304,CRE Permanent,0.327336762,0.765734393,903174.594,0.26186941,0.509994899,111.7023477,4
7305,ZZZ0007305,C&I,0.855060286,0.075047728,983465.6485,0.684048229,0.277534623,115.2731907,5
7306,ZZZ0007306,C&I,0.357361987,0.783843174,997533.4201,0.285889589,0.447940825,97.14159871,2
7307,ZZZ0007307,CRE Permanent,0.618507129,0.354731637,965615.4008,0.494805703,0.230926246,102.0878584,3
7308,ZZZ0007308,CRE Permanent,0.679457442,0.637952018,1110953.276,0.543565954,0.92128592,107.5649098,2
7309,ZZZ0007309,C&I,0.531011227,0.455196462,941314.3189,0.424808981,0.287105108,130.1732862,5
7310,ZZZ0007310,CRE Construction,0.257508467,0.422222191,981071.5338,0.206006774,0.95267346,90.04102004,2
7311,ZZZ0007311,C&I,0.713047271,0.261913798,1003173.637,0.570437817,0.434733138,78.08949455,3
7312,ZZZ0007312,CRE Construction,0.738378966,0.417637743,1006047.901,0.590703172,0.281690599,89.18339316,5
7313,ZZZ0007313,CRE Construction,0.597371322,0.769265437,1008700.494,0.477897058,0.105743771,95.74253897,2
7314,ZZZ0007314,C&I,0.550799428,0.775749037,916419.0187,0.440639543,0.653607361,97.75761998,4
7315,ZZZ0007315,CRE Construction,0.296497129,0.430463071,1058664.601,0.237197703,0.862791249,99.51585911,1
7316,ZZZ0007316,CRE Permanent,0.754301351,0.678820177,1156379.152,0.603441081,0.651161467,95.05214013,2
7317,ZZZ0007317,CRE Permanent,0.120988708,0.304337414,1071449.502,0.096790966,0.251575258,101.5432553,1
7318,ZZZ0007318,CRE Permanent,0.091263089,0.714525948,1052711.965,0.073010471,0.544605857,83.50345238,2
7319,ZZZ0007319,CRE Construction,0.555218731,0.897280017,1151434.236,0.444174985,0.579146526,119.5128181,1
7320,ZZZ0007320,CRE Permanent,0.512641284,0.239170272,835935.0351,0.410113027,0.987905701,105.9835349,6
7321,ZZZ0007321,CRE Construction,0.305699824,0.598227057,954430.0496,0.244559859,0.362673798,102.2828129,1
7322,ZZZ0007322,CRE Permanent,0.515312145,0.407751489,900661.0153,0.412249716,0.497640399,116.4208911,4
7323,ZZZ0007323,C&I,0.731339511,0.935498638,949385.7828,0.585071608,0.812473457,95.59321685,2
7324,ZZZ0007324,CRE Construction,0.735381733,0.083801643,1027650.078,0.588305386,0.273646619,92.99951242,4
7325,ZZZ0007325,C&I,0.134748573,0.97888433,912711.1699,0.107798859,0.673864358,112.8588428,2
7326,ZZZ0007326,CRE Permanent,0.937574141,0.491559132,901486.4502,0.750059313,0.292735804,86.87105011,5
7327,ZZZ0007327,CRE Construction,0.052436846,0.900341743,NA,0.041949476,0.065340775,94.23227582,1
7328,ZZZ0007328,CRE Construction,NA,0.949619225,997728.0892,0.460207683,0.406246869,88.45537017,2
7329,ZZZ0007329,CRE Construction,0.673296971,0.354439848,1158893.238,0.538637577,0.258372166,114.4306531,2
7330,ZZZ0007330,CRE Permanent,0.284538848,0.278030219,1055873.964,0.227631079,0.675313679,104.5829685,2
7331,ZZZ0007331,CRE Permanent,0.909628013,0.122529587,957780.5911,0.72770241,0.109272946,98.92404432,8
7332,ZZZ0007332,CRE Permanent,0.402942779,0.042960418,995564.1292,0.322354223,0.671944338,97.35646368,4
7333,ZZZ0007333,CRE Construction,NA,0.67418685,994193.4678,0.485023717,0.755681014,95.47413368,1
7334,ZZZ0007334,CRE Construction,0.787936871,0.863106886,1071620.441,0.630349497,0.194168093,74.69817802,1
7335,ZZZ0007335,CRE Construction,0.3843944,0.974775452,982359.0186,0.30751552,0.492797659,85.06749685,1
7336,ZZZ0007336,CRE Construction,0.611069072,0.708651468,1151571.966,0.488855258,0.406694073,103.2865926,2
7337,ZZZ0007337,CRE Permanent,0.49213494,0.887417988,1273219.508,0.393707952,0.465155762,110.9268133,1
7338,ZZZ0007338,CRE Construction,0.578164216,0.073150947,1009059.818,0.462531373,0.588711325,112.8651113,5
7339,ZZZ0007339,CRE Permanent,0.881469695,0.150455056,1112768.354,0.705175756,0.546650842,99.00254738,2
7340,ZZZ0007340,CRE Permanent,0.657914861,0.052656695,955908.7928,0.526331889,0.783074919,113.910189,4
7341,ZZZ0007341,CRE Permanent,0.286862096,0.638509387,NA,0.229489677,0.040597261,96.33544995,4
7342,ZZZ0007342,CRE Construction,0.79173358,0.078546496,1226193.922,0.633386864,0.403218057,106.0450561,1
7343,ZZZ0007343,CRE Permanent,0.523392946,0.19809125,843802.9884,0.418714357,0.053878022,87.1137869,7
7344,ZZZ0007344,CRE Construction,0.550162161,0.685035172,882700.3316,0.440129728,0.260057481,113.2103892,5
7345,ZZZ0007345,C&I,0.481490683,0.880333309,936692.6245,0.385192546,0.887969765,103.6906222,2
7346,ZZZ0007346,C&I,NA,0.021111065,1081823.065,0.544622813,0.32551227,92.32829881,2
7347,ZZZ0007347,C&I,0.534971047,0.992620116,958658.61,0.427976837,0.594948758,92.14669077,1
7348,ZZZ0007348,C&I,0.546376209,0.94952416,990535.7312,0.437100967,0.915917425,107.2897972,1
7349,ZZZ0007349,C&I,0.86111026,0.85646172,1019262.896,0.688888208,0.051321602,101.3758122,2
7350,ZZZ0007350,CRE Permanent,0.606611471,0.418986839,1118367.843,0.485289177,0.987029272,100.3907074,1
7351,ZZZ0007351,C&I,0.670173106,0.889652097,1018690.343,0.536138485,0.999227478,85.70000913,2
7352,ZZZ0007352,CRE Permanent,0.942416874,0.727574756,997150.4302,0.7539335,0.317153663,101.595245,4
7353,ZZZ0007353,C&I,0.557649381,0.064153091,929196.4608,0.446119505,0.345692651,77.76821691,6
7354,ZZZ0007354,C&I,0.558416368,0.780205044,907661.8915,0.446733094,0.321469573,97.6430823,4
7355,ZZZ0007355,CRE Construction,NA,0.306243754,940810.7218,0.045557039,0.098392442,89.63648509,3
7356,ZZZ0007356,C&I,0.41752142,0.112111188,NA,0.334017136,0.903166985,91.40677723,5
7357,ZZZ0007357,C&I,0.480011535,0.638882848,1019134.366,0.384009228,0.220730213,112.0906263,1
7358,ZZZ0007358,C&I,0.067406317,0.915453648,827548.1919,0.053925054,0.472366562,92.28309656,4
7359,ZZZ0007359,CRE Construction,0.723000232,0.349435861,869668.4048,0.578400186,0.727952248,90.95780949,8
7360,ZZZ0007360,CRE Construction,0.902220133,0.581943373,918764.4234,0.721776106,0.579476695,104.438007,4
7361,ZZZ0007361,C&I,0.622186529,0.274891741,891291.9831,0.497749223,0.089359295,104.0605471,5
7362,ZZZ0007362,CRE Permanent,NA,0.176046273,994559.6627,0.208420713,0.74858555,94.99411618,3
7363,ZZZ0007363,CRE Permanent,0.171531899,0.572024231,876024.2157,0.137225519,0.920362173,102.2498626,3
7364,ZZZ0007364,C&I,0.232815158,0.12138008,940028.061,0.186252126,0.976444823,96.95376223,5
7365,ZZZ0007365,CRE Construction,0.257953575,0.146326035,1109933.016,0.20636286,0.559821139,81.86171615,2
7366,ZZZ0007366,C&I,0.605161647,0.695575546,1147012.556,0.484129317,0.995670537,104.9416492,2
7367,ZZZ0007367,CRE Permanent,0.240547637,0.095534435,1099227.01,0.19243811,0.895936152,108.7905684,1
7368,ZZZ0007368,CRE Permanent,0.27946971,0.286134802,841881.8039,0.223575768,0.227245491,111.1173347,8
7369,ZZZ0007369,C&I,0.160502149,0.998657625,958684.9378,0.128401719,0.300602053,93.67906149,1
7370,ZZZ0007370,C&I,0.392207906,0.739044429,959942.901,0.313766325,0.16046578,90.772833,1
7371,ZZZ0007371,C&I,0.823671982,0.2080255,1077298.655,0.658937586,0.519203961,100.1081223,2
7372,ZZZ0007372,C&I,NA,0.328316496,760719.678,0.110646147,0.180015214,94.89477718,6
7373,ZZZ0007373,CRE Permanent,0.82000706,0.886220741,1017633.26,0.656005648,0.753399028,104.0632007,1
7374,ZZZ0007374,C&I,0.910279256,0.09650904,771478.6386,0.728223405,0.453633745,112.5812578,9
7375,ZZZ0007375,CRE Permanent,0.796212129,0.699503533,714838.3204,0.636969703,0.359002308,97.50495897,9
7376,ZZZ0007376,CRE Permanent,0.997232761,0.139016555,NA,0.797786208,0.974364849,87.33146855,6
7377,ZZZ0007377,CRE Permanent,0.274904057,0.590656698,959305.3576,0.219923246,0.938330673,108.0089162,2
7378,ZZZ0007378,CRE Permanent,NA,0.853915953,769911.9828,0.004824715,0.935778478,101.2898578,4
7379,ZZZ0007379,C&I,0.435225062,0.929983839,902626.4583,0.34818005,0.175848729,95.50580515,4
7380,ZZZ0007380,CRE Permanent,0.52619167,0.812300998,1100498.798,0.420953336,0.892429498,101.2415539,1
7381,ZZZ0007381,C&I,0.671686885,0.00982571,NA,0.537349508,0.814566975,87.89276378,1
7382,ZZZ0007382,C&I,0.519304724,0.045574341,954273.2617,0.415443779,0.8521044,99.67714342,3
7383,ZZZ0007383,CRE Permanent,0.818623977,0.824591672,1017658.525,0.654899181,0.784270957,85.97726731,1
7384,ZZZ0007384,C&I,0.892863977,0.562127049,865012.1878,0.714291182,0.116751876,101.102388,8
7385,ZZZ0007385,CRE Construction,0.48844864,0.581018643,950282.8341,0.390758912,0.851333576,104.5507324,5
7386,ZZZ0007386,C&I,0.754714355,0.496684192,941255.1377,0.603771484,0.239772374,88.47548965,5
7387,ZZZ0007387,C&I,0.372072103,0.709845193,1020978.259,0.297657683,0.045206944,96.10139894,1
7388,ZZZ0007388,C&I,NA,0.246434917,1065666.519,0.237037172,0.053331636,102.4374665,2
7389,ZZZ0007389,CRE Construction,0.010333202,0.597590015,1104584.887,0.008266561,0.975203657,112.9786192,1
7390,ZZZ0007390,CRE Permanent,0.510679196,0.492545798,1059084.783,0.408543357,0.972016933,114.2453168,2
7391,ZZZ0007391,C&I,0.419679776,0.545360532,920405.8221,0.335743821,0.442460173,100.1313978,4
7392,ZZZ0007392,CRE Permanent,NA,0.641038016,975709.2297,0.572107622,0.347520962,102.107545,4
7393,ZZZ0007393,C&I,0.216465017,0.22289918,NA,0.173172013,0.404115433,117.9668,4
7394,ZZZ0007394,CRE Permanent,0.048423339,0.799368611,1111249.392,0.038738672,0.103128501,111.2587872,2
7395,ZZZ0007395,CRE Construction,0.673237591,0.072040266,1035139.107,0.538590073,0.418669512,100.4658442,4
7396,ZZZ0007396,CRE Construction,0.521377968,0.726115121,863297.3535,0.417102375,0.119192154,97.69702139,5
7397,ZZZ0007397,CRE Permanent,0.322614056,0.362533344,1200685.884,0.258091245,0.077266076,95.49826925,1
7398,ZZZ0007398,CRE Permanent,0.465132796,0.511129298,997274.6371,0.372106237,0.721220241,97.21939536,1
7399,ZZZ0007399,CRE Construction,0.730455349,0.910797075,1028913.765,0.584364279,0.330539409,122.8784171,2
7400,ZZZ0007400,CRE Construction,0.873696703,0.680242605,978505.8939,0.698957362,0.841459878,96.93894588,5
7401,ZZZ0007401,CRE Permanent,0.408174444,0.323408428,980694.9062,0.326539556,0.020164183,102.8789098,3
7402,ZZZ0007402,C&I,0.689585349,0.794063815,1041696.079,0.551668279,0.980230164,104.1587287,1
7403,ZZZ0007403,C&I,0.208873051,0.50005154,792248.5037,0.167098441,0.818012185,100.9838714,8
7404,ZZZ0007404,CRE Construction,0.270000057,0.101003394,890707.8441,0.216000046,0.046763085,93.12009737,6
7405,ZZZ0007405,CRE Permanent,0.016234745,0.755043104,1037972.338,0.012987796,0.604310484,81.66972502,2
7406,ZZZ0007406,CRE Permanent,0.792686143,0.462318712,1095584.685,0.634148914,0.498063665,100.6757363,1
7407,ZZZ0007407,C&I,0.19122246,0.872825121,1211316.535,0.152977968,0.633731136,99.47303574,2
7408,ZZZ0007408,CRE Permanent,0.138189915,0.78537504,963614.5695,0.110551932,0.342154694,110.7168647,1
7409,ZZZ0007409,C&I,0.658780314,0.772794334,1034113.71,0.527024251,0.841903881,103.9495524,1
7410,ZZZ0007410,CRE Construction,NA,0.864531053,NA,0.68134081,0.896055764,83.08884834,2
7411,ZZZ0007411,CRE Permanent,0.321113351,0.462051866,1073277.385,0.256890681,0.550081337,114.198298,1
7412,ZZZ0007412,C&I,0.972324983,0.348586707,999387.7874,0.777859986,0.152052014,98.12126846,3
7413,ZZZ0007413,CRE Permanent,NA,0.488659729,1101066.026,0.513293703,0.405613487,88.7793746,1
7414,ZZZ0007414,CRE Construction,NA,0.690355329,898229.8124,0.709826023,0.707561008,86.16199316,4
7415,ZZZ0007415,C&I,0.005923729,0.706016986,970849.8674,0.004738983,0.99644226,111.7924279,1
7416,ZZZ0007416,CRE Permanent,0.830087042,0.108202698,920245.1995,0.664069634,0.333656161,97.0644311,7
7417,ZZZ0007417,CRE Permanent,0.554863471,0.231175079,972958.0465,0.443890776,0.438441491,88.53728744,5
7418,ZZZ0007418,C&I,0.60540543,0.231710805,868974.0027,0.484324344,0.854841942,91.607562,6
7419,ZZZ0007419,CRE Construction,0.409060316,0.704096038,1014837.227,0.327248253,0.088725699,105.1755343,2
7420,ZZZ0007420,CRE Construction,NA,0.077051374,1108161.47,0.25159121,0.004614056,93.77003042,2
7421,ZZZ0007421,CRE Construction,0.381836563,0.247952005,883184.1433,0.30546925,0.339659015,100.1498869,5
7422,ZZZ0007422,C&I,0.342634552,0.586608141,1066361.094,0.274107642,0.489633197,87.60657067,1
7423,ZZZ0007423,CRE Construction,0.858729971,0.764845834,1080554.378,0.686983977,0.003267535,106.2474982,1
7424,ZZZ0007424,CRE Construction,0.212481998,0.050396602,949242.9553,0.169985599,0.734718207,83.81386021,5
7425,ZZZ0007425,CRE Construction,0.630971058,0.449540008,811774.3959,0.504776846,0.928820202,106.3662372,7
7426,ZZZ0007426,C&I,0.110479984,0.463675534,1057444.356,0.088383987,0.977237167,98.6882767,2
7427,ZZZ0007427,CRE Permanent,0.57289822,0.482308111,1185887.515,0.458318576,0.303643383,106.0634522,1
7428,ZZZ0007428,CRE Construction,0.108458864,0.540538483,1004723.388,0.086767091,0.646735201,110.1175461,2
